transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,currency,total_amount
TXN827846,2024-07-29 21:36:00,ST015,PRD2121,2,1470,,USD,2940
TXN827847,2024-02-10 18:56:00,ST022,PRD2128,1,890,50.0,USD,840
TXN827848,2024-07-11 14:31:00,ST067,PRD2022,2,1699,0.0,USD,3398
TXN827849,2024-07-06 06:16:00,ST071,PRD2143,0,922,,USD,0
TXN827850,2024-05-01 15:40:00,ST010,PRD2006,1,1935,50.0,USD,1885
TXN827851,2024-04-15 18:48:00,ST072,PRD2013,2,383,0.0,USD,766
TXN827852,2024-02-28 21:08:00,ST031,PRD2041,1,1846,,USD,1846
TXN827853,2024-04-21 23:23:00,ST043,PRD2005,3,184,,USD,552
TXN827854,2024-08-06 14:08:00,ST028,PRD2123,-1,1234,20.0,USD,-1254
TXN827855,2024-02-02 06:57:00,ST014,PRD2081,1,820,10.0,USD,810
TXN827856,2024-03-28 15:50:00,ST059,PRD2169,2,546,10.0,USD,1082
TXN827857,2024-04-04 07:34:00,ST066,PRD2015,1,1405,,USD,1405
TXN827858,2024-08-04 18:31:00,ST031,PRD2118,3,1000,50.0,USD,2950
TXN827859,2024-08-16 20:05:00,ST038,PRD2087,-1,614,10.0,USD,-624
TXN827860,2024-01-14 00:47:00,ST048,PRD2079,-1,1398,20.0,USD,-1418
TXN827861,2024-06-24 22:29:00,ST042,PRD2078,3,825,50.0,USD,2425
TXN827862,2024-03-02 22:36:00,ST030,PRD2105,1,1959,20.0,USD,1939
TXN827863,2024-03-01 05:20:00,ST009,PRD2186,2,510,20.0,USD,1000
TXN827864,2024-07-05 06:57:00,ST023,PRD2185,3,1188,,USD,3564
TXN827865,2024-03-26 10:11:00,ST049,PRD2078,4,1682,,USD,6728
TXN827866,2024-03-22 14:09:00,ST079,PRD2072,4,143,0.0,USD,572
TXN827867,2024-02-17 12:23:00,ST004,PRD2093,3,1772,,USD,5316
TXN827868,2024-07-22 19:42:00,ST027,PRD2166,4,829,50.0,USD,3266
TXN827869,2024-08-21 10:02:00,ST018,PRD2109,2,1715,50.0,USD,3380
TXN827870,2024-04-25 23:00:00,ST022,PRD2113,-1,581,50.0,USD,-631
TXN827871,2024-08-11 02:19:00,ST005,PRD2136,3,1191,,USD,3573
TXN827872,2024-01-15 19:18:00,ST054,PRD2051,0,889,,USD,0
TXN827873,2024-04-04 15:38:00,ST054,PRD2109,4,880,10.0,USD,3510
TXN827874,2024-05-11 02:50:00,ST021,PRD2170,-1,189,20.0,USD,-209
TXN827875,2024-01-23 15:01:00,ST004,PRD2111,1,1153,50.0,USD,1103
TXN827876,2024-05-11 22:08:00,ST079,PRD2179,1,214,50.0,USD,164
TXN827877,2024-05-16 07:01:00,ST071,PRD2061,1,1429,20.0,USD,1409
TXN827878,2024-05-24 17:53:00,ST006,PRD2084,2,359,,USD,718
TXN827879,2024-08-30 00:45:00,ST057,PRD2052,0,462,10.0,USD,-10
TXN827880,2024-01-15 11:42:00,ST031,PRD2014,0,1835,0.0,USD,0
TXN827881,2024-07-22 16:37:00,ST079,PRD2057,4,101,20.0,USD,384
TXN827882,2024-08-11 11:16:00,ST031,PRD2182,-1,1014,50.0,USD,-1064
TXN827883,2024-06-04 03:11:00,ST075,PRD2086,-1,998,0.0,USD,-998
TXN827884,2024-03-11 12:57:00,ST062,PRD2032,4,424,,USD,1696
TXN827885,2024-03-25 19:51:00,ST015,PRD2081,1,1550,50.0,USD,1500
TXN827886,2024-07-11 17:02:00,ST041,PRD2036,3,1305,,USD,3915
TXN827887,2024-05-18 22:06:00,ST048,PRD2069,3,1958,50.0,USD,5824
TXN827888,2024-06-13 22:38:00,ST052,PRD2026,3,923,10.0,USD,2759
TXN827889,2024-08-12 20:38:00,ST049,PRD2066,2,316,20.0,USD,612
TXN827890,2024-05-20 09:04:00,ST051,PRD2106,4,450,50.0,USD,1750
TXN827891,2024-05-04 15:20:00,ST061,PRD2008,4,1695,50.0,USD,6730
TXN827892,2024-08-04 03:28:00,ST055,PRD2105,0,152,10.0,USD,-10
TXN827893,2024-02-01 09:10:00,ST041,PRD2157,4,306,0.0,USD,1224
TXN827894,2024-02-15 14:55:00,ST011,PRD2017,1,1019,,USD,1019
TXN827895,2024-01-30 23:24:00,ST076,PRD2170,2,149,50.0,USD,248
TXN827896,2024-06-03 15:49:00,ST017,PRD2191,1,1961,0.0,USD,1961
TXN827897,2024-06-21 20:51:00,ST015,PRD2017,2,418,50.0,USD,786
TXN827898,2024-01-08 11:34:00,ST039,PRD2166,2,1818,,USD,3636
TXN827899,2024-05-16 13:45:00,ST003,PRD2130,2,136,20.0,USD,252
TXN827900,2024-02-19 07:17:00,ST012,PRD2146,-1,152,0.0,USD,-152
TXN827901,2024-08-10 00:02:00,ST005,PRD2184,2,585,10.0,USD,1160
TXN827902,2024-06-27 23:30:00,ST062,PRD2001,2,1013,,USD,2026
TXN827903,2024-06-22 09:32:00,ST041,PRD2069,3,1565,,USD,4695
TXN827904,2024-02-10 06:57:00,ST044,PRD2119,0,1386,10.0,USD,-10
TXN827905,2024-05-21 15:47:00,ST008,PRD2184,3,315,10.0,USD,935
TXN827906,2024-04-17 07:00:00,ST009,PRD2071,0,700,50.0,USD,-50
TXN827907,2024-02-24 21:50:00,ST014,PRD2076,-1,172,10.0,USD,-182
TXN827908,2024-04-11 09:47:00,ST063,PRD2085,-1,1930,,USD,-1930
TXN827909,2024-05-15 17:15:00,ST012,PRD2082,3,1659,10.0,USD,4967
TXN827910,2024-07-15 20:59:00,ST022,PRD2154,-1,673,0.0,USD,-673
TXN827911,2024-07-20 19:32:00,ST043,PRD2141,2,800,0.0,USD,1600
TXN827912,2024-01-04 16:06:00,ST010,PRD2075,1,519,50.0,USD,469
TXN827913,2024-01-26 03:50:00,ST034,PRD2027,1,144,50.0,USD,94
TXN827914,2024-08-08 17:29:00,ST026,PRD2198,0,1857,50.0,USD,-50
TXN827915,2024-04-02 09:08:00,ST004,PRD2164,1,699,20.0,USD,679
TXN827916,2024-03-07 16:25:00,ST019,PRD2149,2,580,,USD,1160
TXN827917,2024-03-16 17:17:00,ST080,PRD2101,2,1962,,USD,3924
TXN827918,2024-05-10 16:44:00,ST060,PRD2084,2,656,20.0,USD,1292
TXN827919,2024-08-15 04:51:00,ST034,PRD2178,2,824,50.0,USD,1598
TXN827920,2024-06-19 08:16:00,ST016,PRD2165,0,658,0.0,USD,0
TXN827921,2024-07-01 20:28:00,ST065,PRD2042,4,308,10.0,USD,1222
TXN827922,2024-04-19 07:49:00,ST017,PRD2188,2,1535,10.0,USD,3060
TXN827923,2024-04-16 14:10:00,ST017,PRD2033,3,1116,,USD,3348
TXN827924,2024-06-22 01:12:00,ST029,PRD2134,1,752,,USD,752
TXN827925,2024-07-29 23:52:00,ST016,PRD2025,-1,203,20.0,USD,-223
TXN827926,2024-06-22 08:29:00,ST029,PRD2154,4,306,20.0,USD,1204
TXN827927,2024-02-21 21:15:00,ST061,PRD2185,4,1821,0.0,USD,7284
TXN827928,2024-07-20 14:09:00,ST047,PRD2163,-1,277,20.0,USD,-297
TXN827929,2024-01-24 09:21:00,ST063,PRD2094,1,616,,USD,616
TXN827930,2024-06-16 11:09:00,ST021,PRD2153,2,333,,USD,666
TXN827931,2024-05-05 00:53:00,ST035,PRD2171,0,1106,50.0,USD,-50
TXN827932,2024-08-10 17:53:00,ST049,PRD2113,2,209,0.0,USD,418
TXN827933,2024-01-22 02:51:00,ST050,PRD2099,2,1664,20.0,USD,3308
TXN827934,2024-08-09 12:56:00,ST059,PRD2119,0,165,20.0,USD,-20
TXN827935,2024-01-07 21:31:00,ST062,PRD2048,2,1702,0.0,USD,3404
TXN827936,2024-06-09 01:05:00,ST022,PRD2088,4,1586,10.0,USD,6334
TXN827937,2024-01-13 22:26:00,ST059,PRD2199,0,368,,USD,0
TXN827938,2024-07-27 14:07:00,ST053,PRD2080,1,975,,USD,975
TXN827939,2024-06-11 12:24:00,ST059,PRD2050,0,890,,USD,0
TXN827940,2024-08-22 12:47:00,ST063,PRD2008,0,1322,10.0,USD,-10
TXN827941,2024-06-04 16:53:00,ST055,PRD2030,4,485,10.0,USD,1930
TXN827942,2024-06-06 04:15:00,ST012,PRD2147,2,1181,0.0,USD,2362
TXN827943,2024-08-04 15:07:00,ST044,PRD2153,1,1204,20.0,USD,1184
TXN827944,2024-08-21 16:36:00,ST021,PRD2168,1,1781,50.0,USD,1731
TXN827945,2024-05-27 22:03:00,ST076,PRD2106,0,307,10.0,USD,-10
TXN827946,2024-05-29 19:33:00,ST075,PRD2088,0,1207,0.0,USD,0
TXN827947,2024-08-06 03:19:00,ST028,PRD2193,1,1290,0.0,USD,1290
TXN827948,2024-05-27 20:31:00,ST051,PRD2047,0,991,20.0,USD,-20
TXN827949,2024-05-19 00:29:00,ST072,PRD2160,0,651,50.0,USD,-50
TXN827950,2024-02-17 06:07:00,ST010,PRD2093,4,407,,USD,1628
TXN827951,2024-03-15 07:13:00,ST003,PRD2031,1,1569,0.0,USD,1569
TXN827952,2024-02-09 11:22:00,ST063,PRD2189,3,1805,50.0,USD,5365
TXN827953,2024-04-12 17:51:00,ST053,PRD2017,2,1829,50.0,USD,3608
TXN827954,2024-06-04 07:05:00,ST076,PRD2022,2,693,50.0,USD,1336
TXN827955,2024-04-29 11:01:00,ST072,PRD2047,2,917,50.0,USD,1784
TXN827956,2024-07-18 00:36:00,ST031,PRD2114,1,1355,0.0,USD,1355
TXN827957,2024-02-10 15:16:00,ST040,PRD2141,2,933,0.0,USD,1866
TXN827958,2024-05-12 15:23:00,ST076,PRD2058,-1,1514,20.0,USD,-1534
TXN827959,2024-05-12 20:21:00,ST005,PRD2135,4,1661,10.0,USD,6634
TXN827960,2024-04-07 02:38:00,ST046,PRD2065,3,1363,10.0,USD,4079
TXN827961,2024-05-06 00:06:00,ST033,PRD2081,-1,1642,0.0,USD,-1642
TXN827962,2024-05-08 11:30:00,ST013,PRD2029,1,1536,,USD,1536
TXN827963,2024-08-08 09:40:00,ST006,PRD2018,4,610,20.0,USD,2420
TXN827964,2024-03-21 21:15:00,ST080,PRD2105,1,1465,10.0,USD,1455
TXN827965,2024-08-12 16:59:00,ST067,PRD2115,3,348,,USD,1044
TXN827966,2024-08-28 00:11:00,ST024,PRD2076,4,579,10.0,USD,2306
TXN827967,2024-07-13 11:39:00,ST056,PRD2026,0,687,,USD,0
TXN827968,2024-02-24 11:55:00,ST018,PRD2149,1,1640,,USD,1640
TXN827969,2024-01-15 11:29:00,ST079,PRD2104,2,735,10.0,USD,1460
TXN827970,2024-03-14 12:54:00,ST023,PRD2199,0,879,50.0,USD,-50
TXN827971,2024-02-22 05:08:00,ST080,PRD2155,2,1755,0.0,USD,3510
TXN827972,2024-06-24 04:12:00,ST022,PRD2057,2,1937,,USD,3874
TXN827973,2024-01-14 12:11:00,ST030,PRD2021,1,229,10.0,USD,219
TXN827974,2024-01-23 10:34:00,ST057,PRD2145,3,1257,,USD,3771
TXN827975,2024-06-29 21:15:00,ST018,PRD2002,2,279,,USD,558
TXN827976,2024-02-27 20:31:00,ST066,PRD2061,-1,784,10.0,USD,-794
TXN827977,2024-01-22 05:14:00,ST023,PRD2180,4,948,0.0,USD,3792
TXN827978,2024-06-03 18:41:00,ST013,PRD2105,1,188,50.0,USD,138
TXN827979,2024-06-28 23:40:00,ST033,PRD2131,4,1673,0.0,USD,6692
TXN827980,2024-04-30 08:20:00,ST074,PRD2072,-1,1347,10.0,USD,-1357
TXN827981,2024-04-17 12:16:00,ST062,PRD2059,1,333,10.0,USD,323
TXN827982,2024-02-12 05:20:00,ST030,PRD2198,0,952,0.0,USD,0
TXN827983,2024-06-03 16:29:00,ST006,PRD2039,2,1257,20.0,USD,2494
TXN827984,2024-05-12 23:46:00,ST019,PRD2160,3,1806,10.0,USD,5408
TXN827985,2024-03-11 13:56:00,ST057,PRD2131,-1,1349,50.0,USD,-1399
TXN827986,2024-02-14 00:00:00,ST014,PRD2088,2,1509,,USD,3018
TXN827987,2024-07-29 00:55:00,ST023,PRD2030,4,881,,USD,3524
TXN827988,2024-03-09 20:32:00,ST054,PRD2158,4,104,10.0,USD,406
TXN827989,2024-08-21 12:43:00,ST033,PRD2030,0,1823,0.0,USD,0
TXN827990,2024-02-01 21:03:00,ST013,PRD2190,3,357,0.0,USD,1071
TXN827991,2024-04-02 06:20:00,ST003,PRD2001,1,1644,10.0,USD,1634
TXN827992,2024-08-10 12:40:00,ST022,PRD2121,4,398,50.0,USD,1542
TXN827993,2024-03-05 02:49:00,ST079,PRD2128,-1,439,,USD,-439
TXN827994,2024-04-15 00:29:00,ST024,PRD2064,1,1747,,USD,1747
TXN827995,2024-04-04 09:19:00,ST064,PRD2001,1,1860,10.0,USD,1850
TXN827996,2024-01-15 15:44:00,ST026,PRD2007,3,1478,,USD,4434
TXN827997,2024-03-03 06:47:00,ST049,PRD2015,0,1130,,USD,0
TXN827998,2024-06-04 08:50:00,ST013,PRD2024,3,1854,20.0,USD,5542
TXN827999,2024-04-03 09:49:00,ST016,PRD2110,-1,820,,USD,-820
TXN828000,2024-08-05 01:32:00,ST070,PRD2147,2,273,0.0,USD,546
TXN828001,2024-03-11 22:39:00,ST054,PRD2075,0,107,50.0,USD,-50
TXN828002,2024-07-02 03:33:00,ST015,PRD2013,-1,1910,,USD,-1910
TXN828003,2024-03-17 06:34:00,ST046,PRD2148,1,472,20.0,USD,452
TXN828004,2024-05-30 03:30:00,ST006,PRD2064,0,871,50.0,USD,-50
TXN828005,2024-06-22 14:40:00,ST039,PRD2127,2,277,50.0,USD,504
TXN828006,2024-02-28 16:31:00,ST049,PRD2161,1,1972,,USD,1972
TXN828007,2024-02-21 19:22:00,ST041,PRD2078,4,1493,50.0,USD,5922
TXN828008,2024-04-03 15:41:00,ST029,PRD2047,-1,318,50.0,USD,-368
TXN828009,2024-05-26 02:55:00,ST060,PRD2032,2,840,10.0,USD,1670
TXN828010,2024-08-16 22:45:00,ST060,PRD2000,3,794,20.0,USD,2362
TXN828011,2024-06-02 00:32:00,ST037,PRD2145,4,745,10.0,USD,2970
TXN828012,2024-04-07 22:33:00,ST021,PRD2059,-1,1243,,USD,-1243
TXN828013,2024-01-01 17:50:00,ST017,PRD2151,2,1287,10.0,USD,2564
TXN828014,2024-03-01 18:43:00,ST008,PRD2030,4,362,10.0,USD,1438
TXN828015,2024-04-23 16:24:00,ST011,PRD2052,4,276,10.0,USD,1094
TXN828016,2024-03-06 21:22:00,ST072,PRD2173,-1,540,50.0,USD,-590
TXN828017,2024-08-23 06:58:00,ST024,PRD2088,-1,659,,USD,-659
TXN828018,2024-04-13 00:44:00,ST070,PRD2070,1,1454,20.0,USD,1434
TXN828019,2024-07-31 07:56:00,ST023,PRD2149,1,1279,10.0,USD,1269
TXN828020,2024-06-21 20:26:00,ST049,PRD2148,1,1729,20.0,USD,1709
TXN828021,2024-02-25 11:18:00,ST044,PRD2118,1,1928,20.0,USD,1908
TXN828022,2024-02-02 11:05:00,ST039,PRD2108,0,1739,50.0,USD,-50
TXN828023,2024-06-23 22:33:00,ST022,PRD2040,3,1901,20.0,USD,5683
TXN828024,2024-04-26 20:34:00,ST064,PRD2062,0,189,20.0,USD,-20
TXN828025,2024-01-14 04:11:00,ST079,PRD2102,-1,731,0.0,USD,-731
TXN828026,2024-08-15 21:46:00,ST064,PRD2046,2,1041,50.0,USD,2032
TXN828027,2024-03-20 05:11:00,ST014,PRD2056,2,1942,,USD,3884
TXN828028,2024-05-08 22:43:00,ST014,PRD2016,4,1464,20.0,USD,5836
TXN828029,2024-07-04 13:18:00,ST061,PRD2054,0,1324,50.0,USD,-50
TXN828030,2024-08-24 06:40:00,ST004,PRD2157,2,317,50.0,USD,584
TXN828031,2024-05-20 16:03:00,ST080,PRD2059,4,300,20.0,USD,1180
TXN828032,2024-05-24 19:54:00,ST036,PRD2093,-1,1434,20.0,USD,-1454
TXN828033,2024-01-12 02:22:00,ST054,PRD2013,4,1294,0.0,USD,5176
TXN828034,2024-02-15 15:40:00,ST034,PRD2005,-1,1875,10.0,USD,-1885
TXN828035,2024-01-05 03:27:00,ST016,PRD2167,-1,691,10.0,USD,-701
TXN828036,2024-07-23 14:26:00,ST047,PRD2066,-1,1639,0.0,USD,-1639
TXN828037,2024-01-23 20:44:00,ST064,PRD2125,3,1246,,USD,3738
TXN828038,2024-08-13 02:10:00,ST058,PRD2018,3,151,50.0,USD,403
TXN828039,2024-06-20 11:13:00,ST069,PRD2107,4,786,10.0,USD,3134
TXN828040,2024-01-25 03:16:00,ST061,PRD2149,1,417,10.0,USD,407
TXN828041,2024-08-05 16:09:00,ST044,PRD2016,1,1596,10.0,USD,1586
TXN828042,2024-04-14 21:37:00,ST030,PRD2113,1,1389,50.0,USD,1339
TXN828043,2024-02-15 14:05:00,ST059,PRD2102,1,665,50.0,USD,615
TXN828044,2024-08-24 06:55:00,ST013,PRD2010,3,1036,50.0,USD,3058
TXN828045,2024-05-25 12:54:00,ST048,PRD2082,-1,993,50.0,USD,-1043
TXN828046,2024-05-03 19:37:00,ST039,PRD2151,1,1848,,USD,1848
TXN828047,2024-08-12 09:17:00,ST001,PRD2120,4,1721,,USD,6884
TXN828048,2024-05-10 12:42:00,ST065,PRD2021,3,548,,USD,1644
TXN828049,2024-07-22 19:52:00,ST028,PRD2064,1,1605,10.0,USD,1595
TXN828050,2024-01-29 08:06:00,ST027,PRD2075,1,457,20.0,USD,437
TXN828051,2024-02-07 19:41:00,ST004,PRD2043,0,1895,20.0,USD,-20
TXN828052,2024-03-29 14:18:00,ST061,PRD2125,0,831,10.0,USD,-10
TXN828053,2024-05-01 10:12:00,ST005,PRD2091,1,1608,10.0,USD,1598
TXN828054,2024-03-12 13:21:00,ST019,PRD2133,4,1420,,USD,5680
TXN828055,2024-01-13 23:53:00,ST007,PRD2095,1,226,10.0,USD,216
TXN828056,2024-04-06 02:33:00,ST065,PRD2087,3,118,10.0,USD,344
TXN828057,2024-07-24 21:30:00,ST049,PRD2194,2,1140,,USD,2280
TXN828058,2024-07-18 20:11:00,ST020,PRD2117,0,211,10.0,USD,-10
TXN828059,2024-06-16 18:28:00,ST018,PRD2000,4,1110,,USD,4440
TXN828060,2024-02-03 12:17:00,ST017,PRD2011,-1,975,,USD,-975
TXN828061,2024-08-08 20:06:00,ST018,PRD2016,1,569,10.0,USD,559
TXN828062,2024-06-21 19:23:00,ST060,PRD2127,-1,1302,,USD,-1302
TXN828063,2024-01-28 21:17:00,ST012,PRD2136,4,301,0.0,USD,1204
TXN828064,2024-01-18 17:24:00,ST033,PRD2103,3,1293,10.0,USD,3869
TXN828065,2024-05-15 08:37:00,ST011,PRD2032,4,524,10.0,USD,2086
TXN828066,2024-03-03 06:54:00,ST071,PRD2093,1,1260,50.0,USD,1210
TXN828067,2024-06-09 04:37:00,ST008,PRD2044,0,311,20.0,USD,-20
TXN828068,2024-03-02 12:10:00,ST067,PRD2073,0,1786,50.0,USD,-50
TXN828069,2024-06-03 02:47:00,ST028,PRD2152,-1,1752,20.0,USD,-1772
TXN828070,2024-04-28 00:59:00,ST001,PRD2051,1,330,50.0,USD,280
TXN828071,2024-02-07 00:19:00,ST067,PRD2089,0,805,0.0,USD,0
TXN828072,2024-07-20 09:47:00,ST039,PRD2176,2,186,0.0,USD,372
TXN828073,2024-01-23 22:19:00,ST039,PRD2118,-1,829,10.0,USD,-839
TXN828074,2024-01-29 03:31:00,ST032,PRD2169,-1,368,20.0,USD,-388
TXN828075,2024-01-10 18:47:00,ST065,PRD2002,2,243,10.0,USD,476
TXN828076,2024-07-11 22:04:00,ST014,PRD2051,3,1758,,USD,5274
TXN828077,2024-03-21 16:37:00,ST009,PRD2109,3,880,0.0,USD,2640
TXN828078,2024-04-20 21:39:00,ST016,PRD2025,0,1323,0.0,USD,0
TXN828079,2024-08-12 06:34:00,ST071,PRD2026,-1,773,10.0,USD,-783
TXN828080,2024-02-07 04:26:00,ST068,PRD2198,1,571,,USD,571
TXN828081,2024-05-12 23:11:00,ST019,PRD2145,1,109,0.0,USD,109
TXN828082,2024-07-20 09:31:00,ST056,PRD2167,-1,1388,,USD,-1388
TXN828083,2024-04-08 18:14:00,ST068,PRD2068,-1,1992,0.0,USD,-1992
TXN828084,2024-03-25 15:40:00,ST037,PRD2080,1,838,20.0,USD,818
TXN828085,2024-05-09 10:19:00,ST007,PRD2192,4,225,20.0,USD,880
TXN828086,2024-01-24 01:05:00,ST003,PRD2192,3,773,20.0,USD,2299
TXN828087,2024-02-14 02:55:00,ST077,PRD2045,2,1366,50.0,USD,2682
TXN828088,2024-05-13 11:31:00,ST039,PRD2135,0,852,,USD,0
TXN828089,2024-08-29 07:00:00,ST066,PRD2132,-1,720,0.0,USD,-720
TXN828090,2024-05-27 05:21:00,ST075,PRD2123,0,938,20.0,USD,-20
TXN828091,2024-03-26 10:24:00,ST058,PRD2149,0,1727,10.0,USD,-10
TXN828092,2024-01-02 17:02:00,ST054,PRD2171,0,1068,50.0,USD,-50
TXN828093,2024-08-01 02:37:00,ST067,PRD2094,0,464,50.0,USD,-50
TXN828094,2024-05-17 18:24:00,ST017,PRD2176,4,1026,0.0,USD,4104
TXN828095,2024-05-03 02:03:00,ST055,PRD2008,0,906,10.0,USD,-10
TXN828096,2024-05-08 23:46:00,ST007,PRD2187,2,1137,,USD,2274
TXN828097,2024-04-27 09:09:00,ST016,PRD2008,4,1275,0.0,USD,5100
TXN828098,2024-01-08 16:15:00,ST031,PRD2177,1,1523,50.0,USD,1473
TXN828099,2024-04-22 13:31:00,ST021,PRD2167,2,785,0.0,USD,1570
TXN828100,2024-08-22 06:49:00,ST063,PRD2132,3,1386,,USD,4158
TXN828101,2024-02-24 18:49:00,ST002,PRD2003,2,534,20.0,USD,1048
TXN828102,2024-08-30 19:04:00,ST049,PRD2156,1,829,,USD,829
TXN828103,2024-02-26 08:39:00,ST071,PRD2100,3,586,0.0,USD,1758
TXN828104,2024-07-14 05:59:00,ST069,PRD2058,-1,1105,,USD,-1105
TXN828105,2024-08-11 11:50:00,ST019,PRD2091,3,1966,50.0,USD,5848
TXN828106,2024-06-22 03:47:00,ST073,PRD2001,1,891,50.0,USD,841
TXN828107,2024-08-29 22:02:00,ST016,PRD2115,4,314,0.0,USD,1256
TXN828108,2024-05-18 00:15:00,ST001,PRD2187,4,781,50.0,USD,3074
TXN828109,2024-08-21 00:09:00,ST005,PRD2014,2,927,,USD,1854
TXN828110,2024-08-19 18:14:00,ST049,PRD2138,0,1771,0.0,USD,0
TXN828111,2024-04-07 15:33:00,ST047,PRD2180,2,184,,USD,368
TXN828112,2024-06-11 19:00:00,ST062,PRD2031,3,398,20.0,USD,1174
TXN828113,2024-07-02 07:58:00,ST054,PRD2163,-1,1232,10.0,USD,-1242
TXN828114,2024-06-20 19:49:00,ST041,PRD2143,1,789,,USD,789
TXN828115,2024-04-30 08:40:00,ST036,PRD2097,1,1621,0.0,USD,1621
TXN828116,2024-06-02 16:14:00,ST077,PRD2075,-1,1658,50.0,USD,-1708
TXN828117,2024-06-27 08:13:00,ST011,PRD2155,4,1399,0.0,USD,5596
TXN828118,2024-04-27 19:38:00,ST028,PRD2137,1,806,0.0,USD,806
TXN828119,2024-08-29 09:25:00,ST007,PRD2021,1,362,50.0,USD,312
TXN828120,2024-08-11 13:08:00,ST075,PRD2142,4,1087,0.0,USD,4348
TXN828121,2024-06-06 15:02:00,ST009,PRD2187,0,840,20.0,USD,-20
TXN828122,2024-03-31 00:21:00,ST047,PRD2165,0,887,50.0,USD,-50
TXN828123,2024-01-25 07:26:00,ST077,PRD2115,3,352,0.0,USD,1056
TXN828124,2024-03-25 06:42:00,ST026,PRD2109,4,466,0.0,USD,1864
TXN828125,2024-01-22 04:54:00,ST056,PRD2076,1,1690,50.0,USD,1640
TXN828126,2024-05-12 18:42:00,ST047,PRD2147,4,1628,10.0,USD,6502
TXN828127,2024-08-25 16:26:00,ST031,PRD2027,3,1375,,USD,4125
TXN828128,2024-05-03 12:44:00,ST016,PRD2115,-1,850,,USD,-850
TXN828129,2024-07-04 21:39:00,ST020,PRD2092,-1,197,0.0,USD,-197
TXN828130,2024-01-07 20:46:00,ST025,PRD2177,1,1689,,USD,1689
TXN828131,2024-01-10 17:19:00,ST003,PRD2033,-1,548,50.0,USD,-598
TXN828132,2024-05-29 08:08:00,ST072,PRD2141,3,500,20.0,USD,1480
TXN828133,2024-04-26 13:46:00,ST049,PRD2194,1,1531,20.0,USD,1511
TXN828134,2024-07-24 02:52:00,ST062,PRD2047,1,1281,,USD,1281
TXN828135,2024-07-26 14:26:00,ST025,PRD2149,4,220,50.0,USD,830
TXN828136,2024-04-28 10:21:00,ST002,PRD2083,4,1998,20.0,USD,7972
TXN828137,2024-04-10 04:23:00,ST036,PRD2187,0,681,20.0,USD,-20
TXN828138,2024-04-10 20:01:00,ST005,PRD2132,1,132,10.0,USD,122
TXN828139,2024-05-14 20:16:00,ST062,PRD2019,2,826,,USD,1652
TXN828140,2024-01-01 04:58:00,ST032,PRD2183,1,1567,10.0,USD,1557
TXN828141,2024-05-15 07:10:00,ST006,PRD2103,2,1408,0.0,USD,2816
TXN828142,2024-06-05 01:04:00,ST066,PRD2021,0,870,,USD,0
TXN828143,2024-04-02 12:46:00,ST067,PRD2140,0,1061,20.0,USD,-20
TXN828144,2024-02-27 09:56:00,ST069,PRD2190,1,1505,,USD,1505
TXN828145,2024-08-17 14:25:00,ST002,PRD2170,2,591,,USD,1182
TXN828146,2024-03-02 20:56:00,ST025,PRD2052,3,1055,20.0,USD,3145
TXN828147,2024-08-26 22:08:00,ST071,PRD2187,-1,485,,USD,-485
TXN828148,2024-05-16 16:15:00,ST058,PRD2065,0,1313,10.0,USD,-10
TXN828149,2024-05-01 22:45:00,ST040,PRD2128,3,810,50.0,USD,2380
TXN828150,2024-07-09 13:18:00,ST025,PRD2004,0,1682,20.0,USD,-20
TXN828151,2024-08-08 07:23:00,ST064,PRD2092,3,156,0.0,USD,468
TXN828152,2024-04-15 02:10:00,ST022,PRD2125,0,1411,50.0,USD,-50
TXN828153,2024-07-30 04:43:00,ST073,PRD2169,4,264,10.0,USD,1046
TXN828154,2024-02-03 00:09:00,ST048,PRD2004,-1,1555,,USD,-1555
TXN828155,2024-06-29 10:58:00,ST003,PRD2192,4,1250,0.0,USD,5000
TXN828156,2024-05-01 01:55:00,ST066,PRD2129,1,1747,,USD,1747
TXN828157,2024-06-06 20:42:00,ST061,PRD2099,3,591,,USD,1773
TXN828158,2024-08-12 19:08:00,ST006,PRD2128,1,932,0.0,USD,932
TXN828159,2024-04-09 16:00:00,ST030,PRD2152,-1,1414,0.0,USD,-1414
TXN828160,2024-01-13 13:21:00,ST037,PRD2168,2,1132,0.0,USD,2264
TXN828161,2024-08-19 14:52:00,ST001,PRD2198,1,1784,0.0,USD,1784
TXN828162,2024-06-01 02:51:00,ST065,PRD2018,1,1427,,USD,1427
TXN828163,2024-06-22 12:58:00,ST012,PRD2112,0,675,10.0,USD,-10
TXN828164,2024-03-21 21:17:00,ST023,PRD2086,0,1552,0.0,USD,0
TXN828165,2024-02-03 23:09:00,ST079,PRD2155,2,1409,50.0,USD,2768
TXN828166,2024-08-11 15:04:00,ST010,PRD2069,1,1354,0.0,USD,1354
TXN828167,2024-01-09 03:11:00,ST020,PRD2089,3,1716,,USD,5148
TXN828168,2024-01-22 20:07:00,ST016,PRD2031,3,1994,10.0,USD,5972
TXN828169,2024-04-15 06:20:00,ST022,PRD2102,4,1173,50.0,USD,4642
TXN828170,2024-01-14 04:34:00,ST059,PRD2172,-1,458,50.0,USD,-508
TXN828171,2024-04-05 02:16:00,ST035,PRD2164,2,1314,10.0,USD,2618
